ID,Year,SurveyDate,TerritoryName,IsProtocolSurvey,ObservationID,Analysis Type,Sample Qualifier,BreedingStatus,StartTime,EndTime,CommonName,AdultCount,FledglingCount,NestlingCount,OtherCount,EggCountCode,IsTerritorialBehavior,Summary,NestCode,TerritoryNestID,varObject,VarFilter,Detection,JulianDay,Area_Type,BreedingYear,DaySinceDec15th
2939,2017,2017-03-22,Ball Pinnacle,TRUE,1409,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Ball Pinnacle.,"NA",455,frmSurveyDetail,[ID] = 2939,0,81,Core,2017,98
2939,2017,2017-03-22,Central High Peaks,TRUE,2016,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Central High Peaks.,"NA",521,frmSurveyDetail,[ID] = 2939,0,81,Core,2017,98
2939,2017,2017-03-22,Egg,TRUE,2257,Fecundity,Yes: Raptor status confirmed,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,2,0,0,0,4,Yes,"PRFA ad pr soft incubate at least 4 eggs at EGG-1. M sits low at nest, flies S, F ad banks up to continue egg incubation, flies, returns to incubate, flies/returns 2x.",EGG-1,82,frmSurveyDetail,[ID] = 2939,1,81,Core,2017,98
2939,2017,2017-03-22,Goat Rock,TRUE,103,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Goat Rock.,"NA",417,frmSurveyDetail,[ID] = 2939,0,81,Core,2017,98
2939,2017,2017-03-22,Resurrection Wall,TRUE,1002,Fecundity,Yes: Raptor status confirmed,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,2,0,0,0,3,Yes,"PRFA M ad incubates at least 3 eggs at RW-8, nest switch w/ F, M flies E, F settles to continue hard incubation.",RW-8,275,frmSurveyDetail,[ID] = 2939,1,81,Core,2017,98
2939,2017,2017-03-22,South Balconies,TRUE,858,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T16:34:00Z,1899-12-31T16:39:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA F ad chases / stoops CORA at S. Balc., circles near SGB-15, lands to perch ~60m up from SGB-15.","NA",415,frmSurveyDetail,[ID] = 2939,1,81,Core,2017,98
2939,2017,2017-03-22,Teapot Dome,TRUE,1278,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Teapot Dome.,"NA",411,frmSurveyDetail,[ID] = 2939,0,81,Core,2017,98
2939,2017,2017-03-22,Tunnel,TRUE,1732,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T15:25:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Tunnel.,"NA",487,frmSurveyDetail,[ID] = 2939,0,81,Core,2017,98
2940,2013,2013-02-27,Discovery Wall,TRUE,17800,Occupancy,Yes: Raptor status confirmed,Presence,1899-12-31T11:30:00Z,1899-12-31T11:33:00Z,Prairie Falcon,1,0,0,0,0,No,"PRFA F (young) ad banks past central Discovery Wall, flaps NE, circles over rocks N of Lava Flow / Guardian, possibly lands to perch in area.","NA",507,frmSurveyDetail,[ID] = 2940,1,58,Core,2013,75
2943,2014,2014-02-10,Crowley Drainage,TRUE,18428,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Crowley Drainage.,"NA",495,frmSurveyDetail,[ID] = 2943,0,41,Non-core,2014,58
2943,2014,2014-02-10,Crowley Towers,TRUE,18429,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:58:00Z,1899-12-31T17:37:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA ad perches just up from CT-2 site entry, flies, circles up, perches near Nest Knob summit, soars E towards Tugboat area at dusk.","NA",551,frmSurveyDetail,[ID] = 2943,1,41,Core,2014,58
2943,2014,2014-02-10,Mating Rocks,TRUE,18430,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Mating Rocks.,"NA",559,frmSurveyDetail,[ID] = 2943,0,41,Non-core,2014,58
2943,2014,2014-02-10,North Balconies,TRUE,18432,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at North Balconies.,"NA",451,frmSurveyDetail,[ID] = 2943,0,41,Core,2014,58
2946,2015,2015-02-12,Discovery Wall,TRUE,1401,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Discovery Wall.,"NA",507,frmSurveyDetail,[ID] = 2946,0,43,Core,2015,60
2946,2015,2015-02-12,Pipsqueak Pinnacles,TRUE,2033,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Pipsqueak Pinnacles.,"NA",573,frmSurveyDetail,[ID] = 2946,0,43,Core,2015,60
2946,2015,2015-02-12,Upper Bear Gulch,TRUE,1157,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Upper Bear Gulch.,"NA",443,frmSurveyDetail,[ID] = 2946,0,43,Core,2015,60
2947,2017,2017-03-20,South Wilderness Rock,TRUE,970,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T11:35:00Z,1899-12-31T14:35:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at South Wilderness Rock.,"NA",431,frmSurveyDetail,[ID] = 2947,0,79,Non-core,2017,96
2951,2011,2011-02-06,Little Pinnacles,TRUE,16270,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T12:24:00Z,1899-12-31T12:35:00Z,Prairie Falcon,1,0,0,0,0,Yes,PRFA ad perches at N end summit of Yaks Wall at Little Pinn.,"NA",543,frmSurveyDetail,[ID] = 2951,1,37,Core,2011,54
2955,2008,2008-03-24,South Wilderness Rock,TRUE,2808,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:25:00Z,1899-12-31T17:35:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA or other raptor presence / activity at South Wilderness Rock,"NA",431,frmSurveyDetail,[ID] = 2955,0,84,Non-core,2008,101
2957,2009,2009-03-13,Frog Canyon,TRUE,19132,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:33:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",479,frmSurveyDetail,[ID] = 2957,0,72,Non-core,2009,89
2957,2009,2009-03-13,Hanging Valley,TRUE,19133,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:33:00Z,1899-12-31T18:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",515,frmSurveyDetail,[ID] = 2957,0,72,Core,2009,89
2957,2009,2009-03-13,Little Pinnacles,TRUE,14757,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T15:33:00Z,1899-12-31T18:18:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA M ad perches on Yaks summit, stoops 2 ROPI, in/out of LP-8, no sign of F ad","NA",543,frmSurveyDetail,[ID] = 2957,1,72,Core,2009,89
2962,2011,2011-01-29,Frog Canyon,TRUE,16221,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Frog Cyn.,"NA",479,frmSurveyDetail,[ID] = 2962,0,29,Non-core,2011,46
2962,2011,2011-01-29,Hanging Valley,TRUE,16220,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Hanging Valley,"NA",515,frmSurveyDetail,[ID] = 2962,0,29,Core,2011,46
2962,2011,2011-01-29,Little Pinnacles,TRUE,16219,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:30:00Z,1899-12-31T17:15:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA F ad perches midway up N cliffs of Little Pinn., 15m S of LP-7, scans surrounding area,f eather-cleans","NA",543,frmSurveyDetail,[ID] = 2962,1,29,Core,2011,46
2965,2009,2009-03-27,Canyon North of Willow Springs,TRUE,19138,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:34:00Z,1899-12-31T15:48:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",459,frmSurveyDetail,[ID] = 2965,0,86,Non-core,2009,103
2965,2009,2009-03-27,Pig Canyon,TRUE,14802,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T13:34:00Z,1899-12-31T15:48:00Z,Prairie Falcon,1,0,0,0,Indet,Yes,"PRFA F ad sits low in PIG-2, briefly shifts and resettles, leaves nest after 1430, returns by 1528, settles in nest interior again, very likely incubating eggs",PIG-2,30,frmSurveyDetail,[ID] = 2965,1,86,Non-core,2009,103
2965,2009,2009-03-27,Willow Spring Slide,TRUE,19137,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:34:00Z,1899-12-31T15:48:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",561,frmSurveyDetail,[ID] = 2965,0,86,Non-core,2009,103
2966,2016,2016-02-08,Frog/Hand,TRUE,1319,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:25:00Z,1899-12-31T17:20:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Frog/Hand.,"NA",453,frmSurveyDetail,[ID] = 2966,0,39,Core,2016,56
2966,2016,2016-02-08,Hanging Valley,TRUE,646,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:25:00Z,1899-12-31T17:20:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Hanging Valley.,"NA",515,frmSurveyDetail,[ID] = 2966,0,39,Core,2016,56
2966,2016,2016-02-08,Neglected Valley,TRUE,270,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:25:00Z,1899-12-31T17:20:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Neglected Valley.,"NA",527,frmSurveyDetail,[ID] = 2966,0,39,Core,2016,56
2966,2016,2016-02-08,Prescribed Burn Cliffs,TRUE,220,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:25:00Z,1899-12-31T17:20:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Prescribed Burn Cliffs.,"NA",563,frmSurveyDetail,[ID] = 2966,0,39,Core,2016,56
2968,2008,2008-03-05,Central High Peaks,TRUE,19026,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:53:00Z,1899-12-31T17:12:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",521,frmSurveyDetail,[ID] = 2968,0,65,Core,2008,82
2968,2008,2008-03-05,Hawkins Peak,TRUE,15124,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:53:00Z,1899-12-31T17:12:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",441,frmSurveyDetail,[ID] = 2968,0,65,Core,2008,82
2968,2008,2008-03-05,Upper Condor Gulch,TRUE,19027,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:53:00Z,1899-12-31T17:12:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",513,frmSurveyDetail,[ID] = 2968,0,65,Core,2008,82
2970,2016,2016-02-01,Canyon North of Willow Springs,TRUE,35,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T15:22:00Z,1899-12-31T15:41:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA M ad soars S to N over CNWS-2 area, continues flying N, banks up to perch at high cliff summit above CNWS-3, scans area, preens.","NA",459,frmSurveyDetail,[ID] = 2970,1,32,Non-core,2016,49
2970,2016,2016-02-01,Mating Rocks,TRUE,314,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T12:53:00Z,1899-12-31T17:00:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Mating Rocks.,"NA",559,frmSurveyDetail,[ID] = 2970,0,32,Non-core,2016,49
2970,2016,2016-02-01,North Wilderness Rock,TRUE,2249,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T12:53:00Z,1899-12-31T17:00:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at N. Wild. Rock.,"NA",549,frmSurveyDetail,[ID] = 2970,0,32,Non-core,2016,49
2970,2016,2016-02-01,Tugboat,TRUE,2098,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T12:53:00Z,1899-12-31T17:00:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Tugboat.,"NA",511,frmSurveyDetail,[ID] = 2970,0,32,Core,2016,49
2972,2014,2014-02-07,North Chalone Peak,TRUE,18418,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T13:55:00Z,1899-12-31T15:55:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches 8m down and S of NC-1, scans area and feather-cleans, PRFA M ad stoops / chases GOEA ad Nto S past Chal Pks saddle.","NA",403,frmSurveyDetail,[ID] = 2972,1,38,Non-core,2014,55
2973,2013,2013-01-31,Drywall,TRUE,17709,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T13:35:00Z,1899-12-31T14:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad banks into DRY-14 to perch, inspect site, F ad calls, banks up to perch atop S end summit powerpole, M ad flies to perch on N end summit pine, calls briefly, preens.","NA",567,frmSurveyDetail,[ID] = 2973,1,31,Non-core,2013,48
2974,2017,2017-02-23,Ball Pinnacle,TRUE,1880,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Ball Pinnacle.,"NA",455,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2974,2017,2017-02-23,Deserted Valley,TRUE,697,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Deserted Valley.,"NA",537,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2974,2017,2017-02-23,Goat Rock,TRUE,1499,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Goat Rock.,"NA",417,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2974,2017,2017-02-23,Resurrection Wall,TRUE,112,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Res. Wall, F ad banks up to RW-8 and -2 occasionally, wails, inspects site, flies to top of RW-5 rock mass, M ad flies over, lands atop Res. Wall summit.","NA",473,frmSurveyDetail,[ID] = 2974,1,54,Core,2017,71
2974,2017,2017-02-23,Scout Peak,TRUE,1491,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Scout Peak.,"NA",471,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2974,2017,2017-02-23,Teapot Dome,TRUE,855,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Teapot Dome.,"NA",411,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2974,2017,2017-02-23,Western Front,TRUE,1367,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:35:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Western Front.,"NA",419,frmSurveyDetail,[ID] = 2974,0,54,Core,2017,71
2976,2009,2009-01-07,Frog Canyon,TRUE,15071,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:55:00Z,1899-12-31T16:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",479,frmSurveyDetail,[ID] = 2976,0,7,Non-core,2009,24
2976,2009,2009-01-07,Hanging Valley,TRUE,19117,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:55:00Z,1899-12-31T16:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",515,frmSurveyDetail,[ID] = 2976,0,7,Core,2009,24
2976,2009,2009-01-07,Little Pinnacles,TRUE,14597,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:34:00Z,1899-12-31T16:45:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches on Yaks summit, circles/soars, banks in/out of crevices in LP-5 area repeatedly, PRFA young M (not juv) perches at N end summit of Yaks","NA",543,frmSurveyDetail,[ID] = 2976,1,7,Core,2009,24
2978,2016,2016-04-26,North Chalone Peak,TRUE,1028,Fecundity,Yes: Raptor status confirmed,Unknown,1899-12-31T11:21:00Z,1899-12-31T12:07:00Z,Prairie Falcon,2,0,0,0,Indet,Yes,"PRFA M ad banks up to NC-7 with rodent prey, disappears into NC-7, re-emerges 17 min later w/o prey, flies to perch up from NC-2/-3 area, F ad circles in area, perches on pine 60-80m S of NC-7, banks up to NC-7 after M leaves, disappears into site. | By a",NC-7,333,frmSurveyDetail,[ID] = 2978,1,117,Non-core,2016,134
2980,2009,2009-05-09,Prescribed Burn Cliffs,TRUE,14893,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:46:00Z,1899-12-31T12:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at PxBC,"NA",563,frmSurveyDetail,[ID] = 2980,0,129,Core,2009,146
2981,2010,2010-04-29,Little Pinnacles,TRUE,15634,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T09:45:00Z,1899-12-31T11:05:00Z,Prairie Falcon,1,0,0,0,2,Yes,"PRFA F ad sits, incubates at least 2-3 eggs at LP-8, occasionally rises, rotates, resettles, dozes",LP-8,56,frmSurveyDetail,[ID] = 2981,1,119,Core,2010,136
2982,2010,2010-02-27,D. Soto Canyon,TRUE,15406,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:10:00Z,1899-12-31T14:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at D. Soto Cyn.,"NA",519,frmSurveyDetail,[ID] = 2982,0,58,Non-core,2010,75
2982,2010,2010-02-27,Guard Rock,TRUE,15547,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:10:00Z,1899-12-31T14:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Guard Rock,"NA",497,frmSurveyDetail,[ID] = 2982,0,58,Non-core,2010,75
2982,2010,2010-02-27,High Peaks Trail West of Chalone Picnic Area,TRUE,15546,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:10:00Z,1899-12-31T14:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at WCP-1 to -3 area,"NA",405,frmSurveyDetail,[ID] = 2982,0,58,Non-core,2010,75
2983,2010,2010-02-25,South Wilderness Rock,TRUE,15400,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:45:00Z,1899-12-31T16:10:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at SWR,"NA",431,frmSurveyDetail,[ID] = 2983,0,56,Non-core,2010,73
2986,2010,2010-03-16,Frog/Hand,TRUE,15473,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:45:00Z,1899-12-31T13:50:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Frog / Hand,"NA",453,frmSurveyDetail,[ID] = 2986,0,75,Core,2010,92
2986,2010,2010-03-16,Hanging Valley,TRUE,15476,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:45:00Z,1899-12-31T13:50:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Hanging Valley,"NA",515,frmSurveyDetail,[ID] = 2986,0,75,Core,2010,92
2986,2010,2010-03-16,Neglected Valley,TRUE,15475,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:45:00Z,1899-12-31T13:50:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Neglected Valley,"NA",527,frmSurveyDetail,[ID] = 2986,0,75,Core,2010,92
2986,2010,2010-03-16,Prescribed Burn Cliffs,TRUE,15474,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:45:00Z,1899-12-31T13:50:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Prescribed Burn Cliffs,"NA",563,frmSurveyDetail,[ID] = 2986,0,75,Core,2010,92
2988,2014,2014-03-25,Canyon North of Willow Springs,TRUE,18603,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:52:00Z,1899-12-31T14:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at CNWS.,"NA",459,frmSurveyDetail,[ID] = 2988,0,84,Non-core,2014,101
2988,2014,2014-03-25,Crowley Towers,TRUE,18606,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:00:00Z,1899-12-31T14:55:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA ad (F?) perches just S of CT-1 and Nest Knob at Crowley Towers, scans area.","NA",551,frmSurveyDetail,[ID] = 2988,1,84,Core,2014,101
2988,2014,2014-03-25,North Wilderness Rock,TRUE,18604,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:52:00Z,1899-12-31T14:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at NWR.,"NA",549,frmSurveyDetail,[ID] = 2988,0,84,Non-core,2014,101
2988,2014,2014-03-25,Tugboat,TRUE,18605,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:52:00Z,1899-12-31T14:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Tugboat.,"NA",511,frmSurveyDetail,[ID] = 2988,0,84,Core,2014,101
2993,2011,2011-03-31,South Chalone,TRUE,16498,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T12:02:00Z,1899-12-31T12:50:00Z,Prairie Falcon,1,0,0,0,Indet,Yes,"PRFA F ad sits low at SC-7, very likely incubating eggs, briefly flies, wails, perches 20m E of nest, banks back to SC-7, continues incubation… Scrape contents not visible.",SC-7,245,frmSurveyDetail,[ID] = 2993,1,90,Non-core,2011,107
2999,2010,2010-02-17,Drywall,TRUE,15365,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T12:51:00Z,1899-12-31T15:05:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches at N end summit pine, S slide wall, S end summit powerpole, has food exchange with PRFA M ad, both fly S","NA",567,frmSurveyDetail,[ID] = 2999,1,48,Non-core,2010,65
3001,2013,2013-03-03,Pig Canyon,TRUE,17823,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:29:00Z,1899-12-31T15:20:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad flaps towards PIG-9, circles in area, flies N and SW w/ M ad, M ad later perches S of PIG-9, then at cliff summit above it, F ad banks into PIG-9, inspects / prepares site, perches at entry.","NA",477,frmSurveyDetail,[ID] = 3001,1,62,Non-core,2013,79
3007,2017,2017-03-03,Discovery Wall,TRUE,1162,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:30:00Z,1899-12-31T18:02:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Discovery Wall.,"NA",507,frmSurveyDetail,[ID] = 3007,0,62,Core,2017,79
3007,2017,2017-03-03,Pipsqueak Pinnacles,TRUE,2013,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:30:00Z,1899-12-31T18:02:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Pipsqueak Pinnacles.,"NA",573,frmSurveyDetail,[ID] = 3007,0,62,Core,2017,79
3007,2017,2017-03-03,Upper Bear Gulch,TRUE,407,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:30:00Z,1899-12-31T18:02:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Upper Bear Gulch.,"NA",443,frmSurveyDetail,[ID] = 3007,0,62,Core,2017,79
3009,2009,2009-06-15,North Chalone Peak,TRUE,15003,Fecundity,Yes: Raptor status confirmed,Fledglings,1899-12-31T10:00:00Z,1899-12-31T12:15:00Z,Prairie Falcon,1,5,0,0,0,Yes,"5 PRFA fledg perch/fly near NC-1, nest sit is empty. Young perch from 2-25m from NC-1, cluster together, F ad perches 40m N, young likely fledged 12-14 Jun 09.",NC-1,46,frmSurveyDetail,[ID] = 3009,1,166,Non-core,2009,183
3012,2009,2009-06-22,Little Pinnacles,TRUE,15016,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T10:35:00Z,1899-12-31T11:30:00Z,Prairie Falcon,0,0,2,0,0,Yes,"2 PRFA nestlings perch at LP-8, 31-33 days old, both F? by size, exercise-flap occasionally.",LP-8,56,frmSurveyDetail,[ID] = 3012,1,173,Core,2009,190
3014,2011,2011-04-23,Pig Canyon,TRUE,16562,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T08:50:00Z,1899-12-31T09:13:00Z,Prairie Falcon,1,0,0,0,Indet,Yes,"PRFA F ad sits low in PIG-1, rotates and resettles 2-3x, very likely incubating eggs or hatchlings.",PIG-1,31,frmSurveyDetail,[ID] = 3014,1,113,Non-core,2011,130
3015,2012,2012-01-09,NE Sec 15,TRUE,16799,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T16:14:00Z,1899-12-31T17:06:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr perches at NES-2 rock mass, M ad ~5m down and 8m SE of NES-2, F ad on W end summit. F+M fly, circle briefly together, both bank into sleep roost crevice 3-4m N of NES-2, M flies out, perches and feather-cleans 12-15m N.","NA",509,frmSurveyDetail,[ID] = 3015,1,9,Non-core,2012,26
3015,2012,2012-01-09,North Chalone Peak,TRUE,16800,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:30:00Z,1899-12-31T17:06:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at N Chal Pk.,"NA",403,frmSurveyDetail,[ID] = 3015,0,9,Non-core,2012,26
